SentenceId,EpisodeId,Season,Episode,Sentence
20995,70,4,6,Ted: Of course. Look at this.
20996,70,4,6,"Ted pulls out a map of Manhattan, half colored red."
20997,70,4,6,Robin: It's that thing?
20998,70,4,6,Ted: A reference card I made. A guide to places where you can meet Stella Zinman. The red areas: to avoid. White: OK.Blue: the sea
20999,70,4,6,Lily: This is ridiculous.
21000,70,4,6,Robin: The sea is blue.
21001,70,4,6,Lily: You can not live like this.
21002,70,4,6,"Marshall: It leaves you on the altar, and it's you who're avoiding?"
21003,70,4,6,"Ted: Yes, I avoid it. What is the problem? It goes like this."
21004,70,4,6,"Marshall: It's that ""one"" small dicks?"
21005,70,4,6,"Ted: No, 'on', it is the people of the great state of Ohio. When life is hard, we take the pain and bury us. And if the pain goes, is buried pain over another. Why cope when you can avoid?All I have to do is to never see her again, and I will have a long happy life. So who wants to eat?"
21006,70,4,6,Lily: Someone told me of a tapas bar located in the white zone.
21007,70,4,6,Ted: Super. Let's go.
21008,70,4,6,"Barney, Robin, Ted, Marshall and Lily are in the restaurant."
21009,70,4,6,Waiter: Have you decided?
21010,70,4,6,Ted: Not yet. Can we have almonds to the table?
21011,70,4,6,Waiter: Certainly.
21012,70,4,6,"Ted: Well done, Lily. This place looks cool. That you talked about?"
21013,70,4,6,Lily: I actually remember it. Oh Oh!
21014,70,4,6,Robin: What?
21015,70,4,6,Lily: I remember.
21016,70,4,6,Ted turns around and sees Stella.
21017,70,4,6,"Ted: Oh my God! Oh my God! OK, stay cool. We'll just have to manage it. Everyone... follow me."
21018,70,4,6,He hides under the table.
21019,70,4,6,"Marshall: Oh, you laugh."
21020,70,4,6,Lily: He is serious?
21021,70,4,6,"Barney: I will not in this table. Possibly, in this one."
21022,70,4,6,Robin: She turns around.
21023,70,4,6,Everyone is hiding under the table.
21024,70,4,6,"Ted: Think, think. Guys, stay there. I'll take a look. Marshall will look."
21025,70,4,6,Server: Do you want covered?
21026,70,4,6,"Stella: No, I'm going home."
21027,70,4,6,Marshall: She took to win.
21028,70,4,6,Ted: She looks happy? She talked about me? I do not care.Where are the almonds?
21029,70,4,6,Barney: Where may well be nuts Ted? You should check the garage in the grip of Stella.
21030,70,4,6,Marshall: Will the yelling.
21031,70,4,6,"Lily: You're maybe Ohio, but you live in New York now. We do not bury our emotions in New York. We take our emotions and they are sent to the other side!"
21032,70,4,6,Ted: Let me go. You'd do the same if you were in this situation.
21033,70,4,6,Lily: I dream! There's not one person on Earth to which I would hide under a table.
21034,70,4,6,"Ted: Really, not one? Not even... Gazeur?"
21035,70,4,6,Lily: How dare you pronounce this name to me?
21036,70,4,6,Robin: Who is Gazeur?
21037,70,4,6,Lily: This is the last person I would like to see here. Michael purifier. This is a guy I was in high school.
21038,70,4,6,Flashback
21039,70,4,6,Lily is in progress.
21040,70,4,6,"Lily: Michael was next to me in Biology. It was a failure for the entire college, but the summer before the third, he grew 30 cm and joined the baseball team. It was becoming a cool guy.Until one day..."
21041,70,4,6,We hear someone fart.
21042,70,4,6,End flashback
21043,70,4,6,"Barney: Lily, you're all been there. When we loose one, it's not pretty."
21044,70,4,6,Robin: You did what?
21045,70,4,6,Lily: Are you kidding? It was the third. I had a choice.
21046,70,4,6,Flashback
21047,70,4,6,"Lily: Oh, my God, purifier! It gauze?"
21048,70,4,6,Purifier: It was not me. That was it.
21049,70,4,6,Lily: Of course purifier. Or rather Gazeur. Gazeur!
21050,70,4,6,Purifier: I'm in the team baseball. I'm cool.
21051,70,4,6,End flashback
21052,70,4,6,"Lily: The Gazeur nickname stuck. He had so much ridicule, he had to change schools."
21053,70,4,6,Barney: The kids are great.
21054,70,4,6,"Lily: It made me always feel guilty. But if Gazeur... Michael...came now, as hard as it may be, I would go to Gazeur...Michael... and I should settle things between us."
21055,70,4,6,"Robin: Clearing the air, as before. Oh, man. It does not happen often. You are welcome."
21056,70,4,6,The server slides under the table.
21057,70,4,6,Server: It's going guys?
21058,70,4,6,"Ted: Let's just eat here, if possible."
21059,70,4,6,Server: This is your almonds.
21060,70,4,6,Ted: Thank you. You have a daily special?
21061,70,4,6,"Marshall: Ted, this is ridiculous."
21062,70,4,6,"Barney: I am a person who... Well, are facing. There are a bunch of people I do not want to see... as the group of ""girls that I skipped""... but if one of them came here, I would stay there, and I would look into his eyes. For some, this would be the first time."
21063,70,4,6,"Ted: Really, you hide from anybody? Not even... Becca Delucci?"
21064,70,4,6,Barney: Son of a bitch.
21065,70,4,6,Host: Who is Becca Delucci?
21066,70,4,6,Barney: Do you mind?
21067,70,4,6,Robin: Who is Becca Delucci?
21068,70,4,6,Barney: Becca is this girl who lives in the North. I saw her from time to time.
21069,70,4,6,"Ted: Where exactly in the north, Barney?"
21070,70,4,6,Barney: Bedford Hills Federal Penitentiary.
21071,70,4,6,Flashback
21072,70,4,6,Barney is in the parlor with a woman.
21073,70,4,6,"Barney: And yes, the visits were of a conjugal nature."
21074,70,4,6,End flashback
21075,70,4,6,Lily: That's not true?
21076,70,4,6,"Barney: Really. And that I had with Becca was a perfect relationship. She was allowed to call me once a week. If it becomes too sticky, the armed guards stoppaient. I've never had to pay for dinner. In fact, this is false. I pay taxes. I guess we all paid for dinner. Thank you, guys. Anyway, at the last visit, I screwed up."
21077,70,4,6,Flashback
21078,70,4,6,"Barney: I know it's hard, baby, but I'm in a prison too.Imprisoned in my heart. This room is ready or what? We can...?"
21079,70,4,6,Woman: You're the only thing that kept me here.
21080,70,4,6,"Barney: That's why I'm here, baby. I am your strength. I'm...Oh, my God. Hello, stranger. (He hangs up with the first woman prisoner and will talk to another who has just arrived) Barney Stinson, attorney. Let's talk about your output."
21081,70,4,6,"Woman: Hell, no!"
21082,70,4,6,The first woman throws herself on the other woman.
21083,70,4,6,End flashback
21084,70,4,6,"Barney: Now I have letters from Becca who say, ""I'll come see you the day I get out of here. I'll hang your eyes in my rearview mirror. ""Women, eh?"
21085,70,4,6,Ted: You see? Are you afraid of Becca. Lily is afraid of Gazeur. (Marshall head out from under the table) are still under the table.
21086,70,4,6,Marshall: We do not need. Stella is a party.
21087,70,4,6,"Ted: Oh, my God. That's it, and that's it, the style Ohio. The problem manifested itself. It has been avoided. It is a party.Here you can dine in peace..."
21088,70,4,6,"Marshall: It comes back. (They go back under the table) We all think that you need... Wait, where is Barney? (Barney is in the next table) We think you should talk to him."
21089,70,4,6,Robin: Not me.
21090,70,4,6,Marshall: What?
21091,70,4,6,"Robin: If the last person I wanted to see, came in I would not talk to him."
21092,70,4,6,Ted: Really?
21093,70,4,6,Lily: Who is it?
21094,70,4,6,Robin: My father.
21095,70,4,6,"Barney: Boy, this sure is another table. What are we talking?"
21096,70,4,6,Lily: From Robin's father.
21097,70,4,6,Robin: I have not spoken to him in 3 years and I want to start now.
21098,70,4,6,Lily: Why?
21099,70,4,6,Flashback
21100,70,4,6,A woman is giving birth.
21101,70,4,6,Robin: It goes back to my birth.
21102,70,4,6,"Man: Come on, give me my son. Grows."
21103,70,4,6,End flashback
21104,70,4,6,Robin: He wanted a son and the fact that I am a girl has not changed.
21105,70,4,6,Ted: How so?
21106,70,4,6,"Robin: My full name is Robin Charles Scherbatsky, Jr. And it only got worse."
21107,70,4,6,Flashback
21108,70,4,6,Robin's father gives him a gun.
21109,70,4,6,"Robin: At 8, he took me hunting for the first time. I want to shoot a deer."
21110,70,4,6,"Father of Robin: Trivia, RJ Shoot a deer is the most noble goals."
21111,70,4,6,Robin: But they're cute.
21112,70,4,6,Father: You said the same about our rabbits. You remember how they were delicious?
21113,70,4,6,End flashback
21114,70,4,6,Robin: My body started to change...
21115,70,4,6,"Barney: Wait a second. Sorry, continues."
21116,70,4,6,Robin: It was increasingly hard for him to act as if I was a boy.
21117,70,4,6,Flashback
21118,70,4,6,"Robin: The worst moment came in my 14 years. My junior hockey team had just won the ""Squamish Invitational."" And everybody came to my house to celebrate."
21119,70,4,6,"Father: Guys, you have behaved splendidly there on the ice.Splendidly. You go outside. I come back with soft drinks and pretzels."
21120,70,4,6,"Boy: I can not believe you hast missed the last shot, silly."
21121,70,4,6,Robin: You're an idiot.
21122,70,4,6,"Boy: No, it's you, the idiot."
21123,70,4,6,"Robin and kissing the boy when his father returns, and drops the tray."
21124,70,4,6,"Father: What do you do? You are teammates, hockey players.Teammates do not kiss! Hockey players do not kiss! Oh, my God. I have no son."
21125,70,4,6,End flashback
21126,70,4,6,"Barney: My poor. Being forced to grow up in Canada with America, right next door."
21127,70,4,6,"Marshall: It's sad for your father, Robin, but congratulations for this game."
21128,70,4,6,Robin: And Kyle and I are doing anything serious. It was only the blue line.
21129,70,4,6,Barney: The blue line?
21130,70,4,6,"Robin: You know when you're a kid, you give the terms of hockey at all? The blue line is the kiss, the red is to be naked, and I think that ""crease"" speaks for itself. After that, my relationship with my father has cooled. I moved with my mother, let my hair grow, was a Canadian pop star. Young normal stuff."
21131,70,4,6,Lily: You do not think you'd feel better if you talked to him?
21132,70,4,6,"Robin: That's just it. It would be useless. This is history, it's done. I would say what? ""I wish not to be raised as a boy, that thou teach me not to hunt, fish and smoke cigars and drinking scotch because girls do not do that. And you know why I run like a girl? Because I am one. """
21133,70,4,6,"Ted: You kept it for quite some time, eh?"
21134,70,4,6,Robin: Yes.
21135,70,4,6,Ted: It has returned to you.
21136,70,4,6,Marshall: Sorry.
21137,70,4,6,Barney: It's hot.
21138,70,4,6,"Ted (2030): And I realized... all my friends were haunted, but there was a difference between my and their ghosts. It was not too late for me."
21139,70,4,6,"Ted: I'll talk to him. (They go out from under the table, but Stella is gone) She's gone. I'll catch up."
21140,70,4,6,"Barney: There, there."
21141,70,4,6,
21142,70,4,6,They leave the restaurant and the taxi from Stella.
21143,70,4,6,Ted: There she is!
21144,70,4,6,"Ted, Barney, Robin, Marshall and Lily are in a taxi."
21145,70,4,6,"Ted: I see. It is two taxis right front. Not lose it, OK?"
21146,70,4,6,"Marshall: Well, well you do. You're going to confront it."
21147,70,4,6,Ted: I will face it.
21148,70,4,6,Robin: This is so exciting.
21149,70,4,6,Ted: Bluntly.
21150,70,4,6,Lily: You're gonna say what?
21151,70,4,6,"Ted: I will say, ""Sorry it did not work. ""We will discuss in adults. She'll tell me his views and... I will listen. What I should have done more before."
21152,70,4,6,"Barney: You can fly it into the lamp? Fasten your seat belts!Not you, Ted."
21153,70,4,6,Marshall: You have to get angry. Go ahead. Looking good.
21154,70,4,6,"Ted: Come on. There is no question of moving his arms, stomping feet and get angry. This is Stella and I finally communicating. Clearly, it was..."
21155,70,4,6,Marshall: Stella hated Star Wars. She lied to you. Seeking your feelings. You know it's true.
21156,70,4,6,Ted: That's his problem.
21157,70,4,6,"Barney: Come on, Ted. She left you on the altar."
21158,70,4,6,Robin: I understand!
21159,70,4,6,Ted: In the name of all that is sacred...
21160,70,4,6,"Lily: Wait, wait! Where it goes? His taxi has missed the exit for the Lincoln Tunnel."
21161,70,4,6,"Robin: Why take it away to bring him back in New Jersey, anyway?"
21162,70,4,6,Ted: Maybe she goes to his office.
21163,70,4,6,Marshall: No.
21164,70,4,6,Flashback
21165,70,4,6,At the restaurant...
21166,70,4,6,"Marshall: The waiter asked him: ""Do you want covered? ""And she said:"" I'm going home. """
21167,70,4,6,End flashback
21168,70,4,6,"Ted: If she goes to her, why you go to...? Oh, my God. Tony lives in the city center. ""At home"" is Tony's apartment. She would move in with me in New Jersey and moved to town, Tony? The bitch!"
21169,70,4,6,"Marshall: Finally. Finally, my friend."
21170,70,4,6,Ted: I have the balls too!
21171,70,4,6,"Marshall: I know and I love it! It's great! Sir, we will pay gladly handle that has been broken. I love Ted angry!"
21172,70,4,6,Ted: Me too!
21173,70,4,6,"Marshall: Lets get out, man, let out."
21174,70,4,6,Lily: She stops.
21175,70,4,6,Ted: That's it. That's it!
21176,70,4,6,"Marshall: Yes, Ted. Come on, buddy!"
21177,70,4,6,Robin: Get rid of your demons!
21178,70,4,6,Barney: I have ants in my leg!
21179,70,4,6,"Lily: OK, wait. Wait..."
21180,70,4,6,Marshall: What are you doing?
21181,70,4,6,"Lily: Wait. Listen, Ted, it's great that you're angry..."
21182,70,4,6,Marshall: Sure.
21183,70,4,6,"Lily:... and that you face all that, but... you only have one chance. Take a moment and think about what you will say."
21184,70,4,6,"Ted: I know exactly what I say. (Ted comes out of the taxi) You chose the wrong guy. You chose the wrong guy. You did a very, very, very bad choice. What were you thinking? This guy? You kidding me? Have you learned anything these past 8 years? You'll be sorry. You know it? You'll be sorry, and you can do anything about it because it is too late. Anything you can do is start up your life miserable and disappointing that will never be as happy as it could be with me. Goodbye."
21185,70,4,6,"Stella: Ted, wait."
21186,70,4,6,"Ted: Look, I'm not there to pick you. I am here because I need to know that you know you've made the worst mistake of your life."
21187,70,4,6,Stella: I know.
21188,70,4,6,Ted: Okay. (Ted is still in the taxi) This is what I say.
21189,70,4,6,Marshall: It kills!
21190,70,4,6,Barney: From cold blood.
21191,70,4,6,"Lily: Okay, tell him that."
21192,70,4,6,Ted down the taxi and went to see Stella who does the same.
21193,70,4,6,"Ted (2030): So I got out of the cab, ready to tell her everything, ready to explode but then..."
21194,70,4,6,"Tony is dating his daughter, Lucy in her arms."
21195,70,4,6,Lucy: Mom!
21196,70,4,6,"Ted (2030): Here we go at once. And it was over. At this point, I was not angry. I saw that she was made to be with him.Children, you might think that the only choices are to swallow his anger, or swing at someone. There is another option: you can let it flow, and when you do that, we can forget and move forward. And that was the perfect ending to a perfect love story.It was just not mine. Mine was always there, waiting for me."
21197,71,4,7,Ted's friends are in McClaren's.
21198,71,4,7,"Barney: I'm not impressed by the talent here tonight. And more I drink, the less it is attractive. I'm a whiskey and Coke in the Cantina scene in Star Wars."
21199,71,4,7,Ted: And those girls over there? They are cannon.
21200,71,4,7,Barney: Absolutely not.
21201,71,4,7,"Lily: Are you kidding? I have hated as soon as I saw them. So they are cannon. In fact, I've hated almost as much as Robin when I've ever known."
21202,71,4,7,Robin: You hate me?
21203,71,4,7,Lily: A max.
21204,71,4,7,"Marshall: Barney, they are canon."
21205,71,4,7,"Barney: There is so much to learn. You are only victims of...the effect cheerleaders. Good question. The effect cheerleading is when a group of women air cannon, but only in groups. As with the cheerleaders. They look like cannon, but take them individually? Cod."
21206,71,4,7,Ted: Anything.
21207,71,4,7,Barney: Look at it carefully. Individually.
21208,71,4,7,Marshall: I know. The last one is kinda cute.
21209,71,4,7,"Lily: Yeah, really cute."
21210,71,4,7,"Barney: And this, my friends, is ""the effect cheerleaders."" Also known as the paradox of a bridesmaid syndrome sorority, and for a brief moment in the 90s, the conspiracy of the Spice Girls.Scary Spice, indeed. (His phone rings) Barney Stinson. OK.Understood. Great, we remember."
21211,71,4,7,Ted: What?
21212,71,4,7,"Barney: Apparently, I'll be a father."
21213,71,4,7,GENERIC
21214,71,4,7,Ted: You're gonna be a father? How will it happen?
21215,71,4,7,Barney: It's a girl I plugged in a few weeks ago. It is not certain.She sees the doctor tomorrow.
21216,71,4,7,Lily: That may be a false alarm. It is perhaps not pregnant.
21217,71,4,7,"Barney: No part of Barney Stinson does not run at less than 110%. If one of my Michael Phelps escaped, he swims for gold. It's a nightmare. I want no children. How can want to have children without being mad?"
21218,71,4,7,Barney leaves the bar.
21219,71,4,7,"Ted (2030): When you're 30 and you're a couple, something weird happens."
21220,71,4,7,Flashback
21221,71,4,7,Lily and Marshall are sitting on the steps at the entrance of the apartment. Several strollers pass and they get excited to see them.
21222,71,4,7,Ted (2030): You start to see babies everywhere.
21223,71,4,7,"Then a woman walks with a dog and a child on his stomach, followed by several puppies Marshall: Go."
21224,71,4,7,Ted (2030): Marshall and Lily caught baby fever. And their neighbors did not help.
21225,71,4,7,Marshall and Lily are their neighbors.
21226,71,4,7,"Marshall: You have not lost a sock, little guy? This is probably the cutest little thing I've ever seen."
21227,71,4,7,Woman: That's my little plug!
21228,71,4,7,"Ted (2030): That night, they had a serious discussion and hands-on children."
21229,71,4,7,"Marshall and Lily are in their apartment, sitting on the couch."
21230,71,4,7,"Lily: So if you have a baby, you think you can work less?"
21231,71,4,7,"Marshall: No matter, it will be so cute, I'm going to exhaust the first day."
21232,71,4,7,Lily: And for the money? It has a ton of debt.
21233,71,4,7,Marshall: We count the unpaid bills on her pretty little fingers.Let's make a baby.
21234,71,4,7,Lily: Now?
21235,71,4,7,Ted (2030): There was just one problem.
21236,71,4,7,Robin: Push yourself. I recorded The View. This problem and was unemployed and sleeping on the couch.
21237,71,4,7,"Marshall: So, Robin, when you're in for the job and apartment?"
21238,71,4,7,"Robin: Are not you aware? I am a presenter on CNN. And I have made gold a terrace overlooking Central Park. Get out of your ass's head, Marshall."
21239,71,4,7,"Ted (2030): They realized that if they wanted to start a family, they had the plan."
21240,71,4,7,End flashback
21241,71,4,7,"Lily: Robin, would you mind not sleeping with Ted tomorrow night? I... prepares a special dinner for Marshall."
21242,71,4,7,Marshall: Just a dinner. That's it. Nothing else.
21243,71,4,7,"Robin: Okay, but you better not be as they stuck together when I cans on the roof. ""My ears. The neighbors called the cops.You almost hit me. """
21244,71,4,7,Marshall: Enjoy it. It is a good time.
21245,71,4,7,"Barney is in a church, and pray."
21246,71,4,7,"Barney: God? It's me, Barney. Are you okay? I know we will not speak often, a bunch of girls said your name on my account. Great. But, God... If you could get out of there, I swear I'll never, never... never, never, never... (His phone rings and people have turned to him) Wait, man. Barney to the device.Really?"
21247,71,4,7,He leaves the church happy and dancing.
21248,71,4,7,It happens in Marshall's office.
21249,71,4,7,Barney: Good news! I'm not a father!
21250,71,4,7,"Marshall: Congratulations, buddy."
21251,71,4,7,"Barney: This is the best time of my life, Marshall. What I feel in having no children? I have never thought something like it as much. That's why I created a public holiday. Now, today is ""Day of Non-fathers."""
21252,71,4,7,Marshall: You create a holiday?
21253,71,4,7,"Barney: Why not? Everyone has one: mothers, fathers, soldiers. Why not a day for singles who like it?"
21254,71,4,7,Marshall: It looks like a big day of Valentine's Day.
21255,71,4,7,"Man: Hello, Stinson."
21256,71,4,7,Barney: Hi. How are the children?
21257,71,4,7,"Man: Ready for tonight, Eriksen? Big merger."
21258,71,4,7,"Marshall: That's between me and my wife, sir."
21259,71,4,7,Man: The meeting with Mr. Li Tonight.
21260,71,4,7,Marshall: I thought it was a lunch.
21261,71,4,7,"Man: Yes, in China. This is a teleconference with the Chinese.I count on you."
21262,71,4,7,Lily is making dinner when the phone rings.
21263,71,4,7,Lily: Marshall?
21264,71,4,7,Marshall: Baby. It's lunchtime in China.
21265,71,4,7,Lily: Yeah.
21266,71,4,7,"Marshall: It's not a euphemism. Listen... Wait, what does that mean?"
21267,71,4,7,"Lily: I know, hot bread, spicy pork? Stuff like that. You come not tonight, right? You shake your head for ""no""? That's what I thought."
21268,71,4,7,Ted and Robin arrive at the apartment Marshall and Lily.
21269,71,4,7,Lily: Thank you for coming so quickly.
21270,71,4,7,Robin: Are you okay? You looked upset on the phone.
21271,71,4,7,"Lily: Marshall and I, we took the decision to have a great...dinner. And I thought I was ready for a... dinner. But he called to cancel, and it got me thinking. Is it too early for us to make a... Dinner?"
21272,71,4,7,"Ted: I had lunch early, so I can eat."
21273,71,4,7,"Lily: Dinner, it's a baby!"
21274,71,4,7,"Robin: Lily, it's horrible!"
21275,71,4,7,"Lily: No, I need you to clarify a situation for me."
21276,71,4,7,Robin: What?
21277,71,4,7,"Lily: Are we ready, Marshall and me to have a baby? So, are we ready to have a baby or not?"
21278,71,4,7,Ted: We can not decide for you. It's huge.
21279,71,4,7,Robin: You know what is huge? Marshall's head. It is as big as a watermelon in late August. Marshall's baby who is passing by?
21280,71,4,7,Ted: He thinks what?
21281,71,4,7,Robin: A lot of things in the helmet of the space of 50 years who serves as its head.
21282,71,4,7,Lily: Marshall is really excited. But I think he sees only the good sides of it.
21283,71,4,7,Flashback
21284,71,4,7,Lily and Marshall are with their neighbor.
21285,71,4,7,"Lily: The other day while playing with the little Jeremy, I was talking with his mother."
21286,71,4,7,"Woman: Thank you for the invitation. It's been a while since I have not told an adult. Well, except my husband. But ""For you to change"" and ""Make him be silent,"" it's not really count as conversation. Sorry, I ramble. It's been 7 months that I have not kissed. That's it, I start! Lack of sleep! Wait, I cry there, though?It happens to me often. I will not complain. Here, I feel bad!That's my little plug! I love you so much!"
21287,71,4,7,End flashback
21288,71,4,7,"Lily: I will be as carbon copy Charlotte. Worse. At least, her husband works at home. Well, he deale of sh1t, but it is a caring father."
21289,71,4,7,Ted: Marshall is a very good father.
21290,71,4,7,"Lily: Marshall is always at work, and I'm afraid to hit all the work if we have one now."
21291,71,4,7,Ted: You panic and you see only bad side.
21292,71,4,7,Robin: I think it's just realistic.
21293,71,4,7,"Lily: Well, that's perfect. That's why I called you. Ted, you're for children. Robin, you're against. Councillors, please proceed."
21294,71,4,7,"Ted: OK, I know you're afraid of not being ready. But we think ever be. You just take the plunge and it will come naturally."
21295,71,4,7,"Robin: Of course for you, it is natural, you're practically already a father."
21296,71,4,7,Lily: You're a father too.
21297,71,4,7,Ted: What are you talking?
21298,71,4,7,Flashback
21299,71,4,7,At the bar...
21300,71,4,7,"Robin: Ted, thoughtful. You go out jokes father of super lame."
21301,71,4,7,Ted: A cereal killer! A cereal killer!
21302,71,4,7,At the apartment...
21303,71,4,7,Robin: You make us moral. Like when you broke your ship in a bottle.
21304,71,4,7,Ted: I'm not sorry. I'm just disappointed.
21305,71,4,7,Barney: That's it!
21306,71,4,7,Robin: Shut up!
21307,71,4,7,At the restaurant...
21308,71,4,7,Robin: And you do that thing that all fathers are with the waitresses.
21309,71,4,7,Waitress: My name is Lori. I'll be your waitress tonight.
21310,71,4,7,"Ted: Hello, Lori, me, this is Ted. I will be your customer tonight.Before leaving, tell me. What is a killer in a wheat field? No index."
21311,71,4,7,End flashback
21312,71,4,7,"Lily: She's right. Perhaps you're single and childless, but you're really a redneck dad."
21313,71,4,7,"Ted: I do not appreciate that tone, young lady."
21314,71,4,7,
21315,71,4,7,Barney and Marshall are in the conference room.
21316,71,4,7,"Barney: The No-Fathers Day is a success! Laraby Finklestein and help me celebrate. Matt. Mugs ""Best Non-Father of the world."" There... T-shirts ""Who is your daddy? ""Available on fetedesnonperes.com. Looking greeting cards."
21317,71,4,7,"Marshall: ""For everything you do for your pear, for all the tape on your desk, on the road darkens your Porsche Carrera, I wish you... a night of threesome. Happy Birthday Non-Fathers. """
21318,71,4,7,Barney: Look at the illustration.
21319,71,4,7,Marshall: It looks like an Asian hooker.
21320,71,4,7,"Barney: Because at the Non-Fathers Day, you have a Thai girl you a blowjob. Tope, puns!"
21321,71,4,7,Back to Lily and Marshall...
21322,71,4,7,"Lily: It puts you in the mash, then. Your only hope is to be negative."
21323,71,4,7,Ted: I'll tell you why my opponent says it all. Three words: fear of... babies.
21324,71,4,7,Robin: What? You're crazy. This is false.
21325,71,4,7,Ted: Really?
21326,71,4,7,Flashback
21327,71,4,7,Ted: And when we saw my cousin and her baby? She's so cute!
21328,71,4,7,Cousin: You want to wear it?
21329,71,4,7,Robin takes the baby and passes it directly to Ted.
21330,71,4,7,Ted: Where the party that Lily had done for her friend Erika?You do feel for this baby?
21331,71,4,7,Robin: I do not want to bite.
21332,71,4,7,Ted: And do not forget...
21333,71,4,7,They are watching TV and she starts crying and runs into Ted's room.
21334,71,4,7,Marshall: Pub with baby talk?
21335,71,4,7,Ted: Pub with baby talk.
21336,71,4,7,End flashback
21337,71,4,7,Ted: But you're not like that. You like children too.
21338,71,4,7,"Lily: Yes, I'm lovely, beautiful and brilliant, but it's enough?"
21339,71,4,7,"Robin: It comes down to one word: ""you"". Are you ready to put your dreams in the background? Back in college, taught art at the university? You have to concentrate on the project before starting Lily Baby Project. Otherwise, you'll regret it forever.And it would be good neither for you nor for the baby. What is it?"
21340,71,4,7,Lily: The sock Jeremy. I will make a baby.
21341,71,4,7,"Robin: Well, and everything I said?"
21342,71,4,7,Lily: But sock.
21343,71,4,7,Robin: And Marshall who works all the time?
21344,71,4,7,Lily: But sock.
21345,71,4,7,Robin: But but Lily Project!
21346,71,4,7,Lily: With small fish.
21347,71,4,7,"Robin: We had this debate, and this is the sock that makes you make the decision?"
21348,71,4,7,"Ted: I think you're taking a ""chausettogari"", eh, Robin?"
21349,71,4,7,"Robin: Shut up, Dad."
21350,71,4,7,"Ted: You, shut up, baby-phobic."
21351,71,4,7,"Robin: Babies are scary, OK? With their giant eyes. And seriously, the fontanelle? If there is a self-destruct button, at least, hide it where it will not accidentally press."
21352,71,4,7,Ted: Where is Lily? You have to drink?
21353,71,4,7,Robin: Not a drop.
21354,71,4,7,Ted: I do not either.
21355,71,4,7,Marshall at work...
21356,71,4,7,"Men: Meeting in 5 minutes. You better be on top for Mr. Li This haunts my nightmares. Finally, have fun well, small."
21357,71,4,7,Marshall enters his office and Lily is lying on it.
21358,71,4,7,"Lily: Put a baby in me, Marshall. I'm ready."
21359,71,4,7,Marshall: What are you doing here?
21360,71,4,7,Lily: I'm ready. This is the big night. Removing your seed melon-headed in my belly.
21361,71,4,7,Marshall: What?
21362,71,4,7,"Lily: Come on, come on. Make me a baby. I'm ready. Hey, look. The types of the other building make me cuckoo. Hello, gentlemen! We will make a baby!"
21363,71,4,7,Robin and Ted are in a taxi.
21364,71,4,7,"Ted: I dream, it has been lost."
21365,71,4,7,Robin: That's why I have no children. We can not even taking his eyes for a second.
21366,71,4,7,Marshall: I can not find my file.
21367,71,4,7,"Lily: I'm all out of ""A"" to ""G""."
21368,71,4,7,"Robin: They sit there with their stupid bottles. They cry. They vomit. That's why babies, it sucks."
21369,71,4,7,Ted: That's good that we have broken. I had totally forgotten your psychosis on the kids.
21370,71,4,7,"Robin: My psychosis? Whenever you hear the word ""kid"", you have two small Milk tasks on your shirt."
21371,71,4,7,"Ted: God thank you, you're not my mother. You're an ice queen. All you have breastfed baby by a frozen brain."
21372,71,4,7,They arrive at the bar.
21373,71,4,7,Robin: Do not depict me as a monster for wanting to remain independent. In there is a lot of people who do not want it.
21374,71,4,7,"Barney: My brother, lay your hand on the box tops and repeat after me. Me, the false name you give to women."
21375,71,4,7,"Man: I, Johnny Banana."
21376,71,4,7,Barney: Swear to always choose the wet t-shirts to wet diapers.
21377,71,4,7,Man: Swear to always...
21378,71,4,7,Ted: You're in good company there.
21379,71,4,7,Robin: I'll see if the toilet. I also want to bring you back buffer.
21380,71,4,7,"Ted: Okay. When you have finished, you could ask a magician to heart."
21381,71,4,7,Robin: You know what? I should find another place to sleep.
21382,71,4,7,Ted: No argument.
21383,71,4,7,Robin: Well.
21384,71,4,7,Ted: Super.
21385,71,4,7,Barney: Welcome to our fraternity of non-paternity. In is one of ours.
21386,71,4,7,Marshall made his speech.
21387,71,4,7,"Marshall: Gentlemen, Mr. Li, if you will go to page 5 of your file merge. I think..."
21388,71,4,7,"Lily goes on a chair, a fire extinguisher in his hands."
21389,71,4,7,"Man: What has he, Eriksen?"
21390,71,4,7,Marshall: Nothing. I think you are... very beautiful today.
21391,71,4,7,Man: What are you looking?
21392,71,4,7,Marshall: I look at the future... of our two companies and it seems very... naked. Will you excuse me one second?
21393,71,4,7,Mr. Li: No one saw the girl drunk?
21394,71,4,7,At the bar...
21395,71,4,7,"Barney: Guys, you did not... This is a picture of me without children. And with macaroni glued to the frame. Guys, I love it."
21396,71,4,7,Robin: Lily is not there.
21397,71,4,7,Ted: Your cell phone rang. I answered. Hope it bother you. Lily is at Marshall. She is fine.
21398,71,4,7,Robin: thank you God. What?
21399,71,4,7,"Ted: When storing your mobile, I found something in your bag."
21400,71,4,7,Robin: I have a permit for that. And the other thing is a gift.
21401,71,4,7,Ted: You've stolen the Ca sock Jeremy.
21402,71,4,7,Robin: No. I do not know what she's doing there. It must have fallen into it. Bizarre!
21403,71,4,7,"Ted: ""Falling in? """
21404,71,4,7,Robin: Or Lily put it there for fun. That bitch is stuffed. I took it.It's just... so cute. Sock.
